,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,fg_opp,fga_opp,fg_pct_opp,fg2_opp,fg2a_opp,fg2_pct_opp,fg3_opp,fg3a_opp,fg3_pct_opp,ft_opp,fta_opp,ft_pct_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,fg_net,fga_net,fg_pct_net,fg2_net,fg2a_net,fg2_pct_net,fg3_net,fg3a_net,fg3_pct_net,ft_net,fta_net,ft_pct_net,orb_net,drb_net,trb_net,ast_net,stl_net,blk_net,tov_net,pf_net,pts_net
fg_pct_net,0.496244651468231,-0.21017073377200368,0.7389493107046932,0.41538949227632127,-0.06385748027182131,0.6256192307173524,0.1537974206877953,-0.1936836850031488,0.37165819647372617,0.12120121287634532,0.11824700200012668,0.04671769228280017,-0.17833614772073933,0.5327496672662644,0.30214095325516144,0.4438763934276041,0.041446227249279925,0.3007282300017051,0.018299470949652577,-0.11512377645445883,0.48092797696750444,-0.49634949783248433,0.21046290790653466,-0.7390803285470108,-0.41553863095183335,0.06400517349580438,-0.6258117026673474,-0.15373645452909143,0.19379404688716723,-0.37177507223524286,-0.12121529035865022,-0.11827924955672117,-0.046720241079178396,0.1787323141504669,-0.5327178787186061,-0.3020054760138818,-0.44381334676809897,-0.041211584507186455,-0.30040118092586376,-0.01803237104202606,0.11510565009412854,-0.4809978011535777,0.7847717183859174,-0.34911427324685496,1.0,0.6150229810083129,-0.10074208378017155,0.8542088478218617,0.22501931193891148,-0.27283305176557276,0.52525466498379,0.1855550298512765,0.18655023860824493,0.06743341133579855,-0.25180302454801795,0.7474919167865203,0.42188264890145577,0.6349048149151154,0.06081074733082049,0.4201954018201866,0.029067783930286525,-0.1940831960374854,0.792176678344336
fg2_net,0.501739207040609,0.14552722498334236,0.45439257066341254,0.6755611308898171,0.38498306376169555,0.49506672898731185,-0.2531973055079128,-0.3185496686872303,-0.05910540832872683,-0.0015320528150619085,0.006670257961910135,-0.009419618541247598,0.13350241882974062,0.32066274315852134,0.32305541190164944,0.26348701364604,0.17246681027906846,0.1603535017024918,-0.14587238392183144,-0.026010206935008526,0.3278816526609706,-0.5016297268881466,-0.14497410442692532,-0.4546296073987415,-0.6754910094546301,-0.3846386089060163,-0.4952930617315144,0.2532077763180922,0.31869931721155875,0.05886813242076654,0.0014850110570262345,-0.006682153509152909,0.009279348619683714,-0.1328901981931027,-0.32047953200963675,-0.32262855535298496,-0.2632424601149818,-0.17225135304743625,-0.15980169354198195,0.1463062694856099,0.026057441880674086,-0.3278031677387845,0.793290558709469,0.2411081399239291,0.6150229810083129,1.0,0.6063796138172584,0.6760054246411302,-0.37053129034896853,-0.4487034236969829,-0.08335132863677017,-0.0023093775194795796,0.010531158840600621,-0.013747033851687743,0.1878589811163362,0.44980129023721976,0.45088884963001374,0.37673418963873206,0.25360658360723565,0.22379165580730076,-0.2337616455352555,-0.04389298233157862,0.5399774456045637
fg2a_net,0.1931784722863492,0.37775125744032484,-0.07453639620246537,0.40971086076047974,0.634721925182345,-0.1124760518953944,-0.33673035413444535,-0.34255933401523,-0.14678796275664485,-0.1172929964686884,-0.10681083177010879,-0.050653962734195604,0.33388119098073116,-0.06560596543390268,0.14565820709551877,-0.0455223438552047,0.18291819189093042,-0.1497812915834583,-0.1986944572780596,0.07946503931643996,0.011332108181710175,-0.19294453059835504,-0.3773197787520885,0.07436340940468594,-0.4095396087404138,-0.6344858126409586,0.11230867826703216,0.3367887586886715,0.3426853184945129,0.14668167277297195,0.11731003401310383,0.10686840153863417,0.05056528795970994,-0.3334523489782505,0.06579917150896582,-0.14524319189342957,0.04584356523032649,-0.18281647255098957,0.1502316789394341,0.19907371391072207,-0.07930191174094335,-0.011115252979417638,0.3052792713279783,0.6266881522140844,-0.10074208378017155,0.6063796138172584,1.0,-0.15343483203407757,-0.4928068758765312,-0.4824984068698223,-0.20734382013134356,-0.17957429364113947,-0.16853060342466408,-0.07333231374703963,0.47060070282783323,-0.09218888704518403,0.20313996594817438,-0.06534790197212859,0.26906825903471066,-0.20971201836310796,-0.3182400142097833,0.13384038869522522,0.018486123302867457
fg2_pct_net,0.43907118489842223,-0.15885455437262616,0.6312364930475508,0.45662759914017736,-0.09728801756573616,0.732471014720326,-0.006399596395997547,-0.08127383922884321,0.058753506171086566,0.10337387652518726,0.10305986657255424,0.03565680474135772,-0.13301964409653672,0.45059178550516976,0.265990208940063,0.3605999697696813,0.045396575104863404,0.325617747852549,0.0007017401250936368,-0.10257714908190436,0.3901511329559507,-0.43912222585219346,0.15910993221767442,-0.6313095062939601,-0.45669098153188553,0.09745268370248221,-0.7325465207597989,0.006394145021045731,0.08135868759413253,-0.05890759595045948,-0.10340807739457777,-0.10309127922288867,-0.035720844530715085,0.1333466107224498,-0.45058402352328775,-0.26589491296279766,-0.3605752071712227,-0.0452138782013684,-0.325394275391532,-0.0004646417494783769,0.10253715226402528,-0.39020298927797953,0.694323408462619,-0.26390171417703595,0.8542088478218617,0.6760054246411302,-0.15343483203407757,1.0,-0.009361046404016573,-0.11451375329699535,0.08313058669459766,0.15827895870373063,0.16259313787599705,0.05147231269281083,-0.18784024355454856,0.6322310185587194,0.37142171343690217,0.5158081388470289,0.06666144294545674,0.4550638379758943,0.0009331669943500572,-0.17291116753223978,0.6426466060060658
fg3_net,0.17169611446780364,0.03956455362362556,0.16629387319180533,-0.25031466254184964,-0.31269824266810803,-0.0068883593937396626,0.683333218450201,0.46780523022856646,0.4883257596805592,-0.09566804234174248,-0.10629924639376466,0.006777951660761675,-0.05811447877194105,0.07423241605727442,0.02259765691029713,0.32339033664484046,0.03848074941590321,0.053888497575270505,-0.059818058703764984,0.08019847660507907,0.24489353403977998,-0.17178671607016055,-0.039661224032832454,-0.16629134267259432,0.25029243051203226,0.3127760818058029,0.006825741517376773,-0.68336669320249,-0.4678486024318747,-0.4882683234719852,0.0958245104820595,0.10651089434043991,-0.006798367146050517,0.05815923247749967,-0.07422474568390884,-0.02258255384362394,-0.3235540708838177,-0.03827280599275003,-0.05395503015525085,0.06005236357495886,-0.08001789742907206,-0.2448974442961136,0.27156679306750553,0.06575519679996437,0.22501931193891148,-0.37053129034896853,-0.4928068758765312,-0.009361046404016573,1.0,0.6588179525832625,0.689988756187692,-0.14657585748155813,-0.16784514147486304,0.009912574042046204,-0.08199569551715599,0.10415195561842902,0.03154988017205016,0.46271586219715505,0.05646702852338025,0.07538368923947013,-0.09590402224270896,0.13506225026523014,0.40335855374096863
fg3a_net,-0.020924085559394057,0.22893354977415997,-0.2016003122024564,-0.3030426591582204,-0.306148067823194,-0.08382931624480697,0.4501159793637698,0.7100480781723094,-0.024269199236885763,-0.1867136409962747,-0.1926753079410967,-0.029493002786319823,0.09434872036605148,-0.20879181830955817,-0.10407538403842068,0.10023018807285547,0.05788245428212417,-0.015359482117838066,-0.12155148167338396,0.15522457577357388,-0.004649551494784366,0.020914417906631427,-0.22913500716525742,0.20165502285163528,0.3031790691207508,0.30624266981967646,0.08393533457844637,-0.4502904549565024,-0.7101527938145596,0.024247013587781405,0.18680950916165945,0.19287218656272073,0.029343590209115207,-0.09447187022855161,0.20882086565545555,0.10407290051806904,-0.10045033879590219,-0.057805477948677415,0.015117105437984581,0.12167802492755395,-0.15508054176190514,0.004647426863582612,-0.03307865011871976,0.38018422882190395,-0.27283305176557276,-0.4487034236969829,-0.4824984068698223,-0.11451375329699535,0.6588179525832625,1.0,-0.034277947950295574,-0.2859091629266092,-0.30408454166535165,-0.04242822204346331,0.13315541895505562,-0.29298133442832897,-0.14535242007302074,0.14353329960625277,0.08511074981825899,-0.021303441321600117,-0.19459917841316582,0.261586925661772,-0.0076563593934506815
fg3_pct_net,0.23135282635692891,-0.15021830916936119,0.38812258575507846,-0.056384573020649156,-0.13156688928985572,0.06080464926505083,0.47155549139882813,-0.02429475593595216,0.7076783052548087,0.041694319431947395,0.033236211921416445,0.03465232591241179,-0.15758892100472383,0.2721222929915817,0.11534568631854032,0.3178071372996902,-0.0011316141094666792,0.07940868550853344,0.029627046108698717,-0.03346383374773216,0.310547870016215,-0.2314727644993568,0.15032541150127254,-0.38821937426258735,0.056227411342569346,0.13159550134042639,-0.06098310770265668,-0.4714520834387743,0.024386808998650894,-0.7076985010668271,-0.04157709467213841,-0.03315101821390653,-0.03455026760139905,0.1578199572113958,-0.2720852888490176,-0.11524406317933351,-0.31779512207363747,0.0012880646789058612,-0.07920226981196554,-0.029432321236298145,0.03358777275325983,-0.3105617246335241,0.36592239931799103,-0.24944297569713897,0.52525466498379,-0.08335132863677017,-0.20734382013134356,0.08313058669459766,0.689988756187692,-0.034277947950295574,1.0,0.06373918081372207,0.05236016609313296,0.05004054210192016,-0.22242489783577482,0.38179555173953733,0.161023576774108,0.4546035818976815,-0.0017801299282661884,0.11087062882509253,0.047251262735225286,-0.05652444798500942,0.5115036389830605
ft_net,-0.06224068007831877,-0.26745402513634564,0.13718728170462455,-0.0014249831024700467,-0.11383530126822579,0.11600463229769539,-0.10032585503134098,-0.20320454137179175,0.04502248266743645,0.6532045541026238,0.5815593488528638,0.31961755272132586,0.013925054468137464,0.2667012729660514,0.21175889736181389,0.03393293193607075,0.08197280740015449,0.11849964790499538,-0.07197930944657178,-0.4594301301333244,0.2573677106843707,0.06231068292088681,0.2674931891390766,-0.13706856738403392,0.0016951181134149502,0.11408181797521372,-0.11587682604057413,0.09999936355007481,0.2028439304148998,-0.04519247309511081,-0.6532353929910104,-0.581612358902434,-0.3196979656810125,-0.013961001413353618,-0.26690626751185,-0.21199672187883437,-0.03404026143511044,-0.08205291793582835,-0.11823431412041344,0.07191501191050095,0.4593211664037334,-0.2574265492905692,-0.09847366717444728,-0.4439914086692561,0.1855550298512765,-0.0023093775194795796,-0.17957429364113947,0.15827895870373063,-0.14657585748155813,-0.2859091629266092,0.06373918081372207,1.0,0.9174032836265094,0.4620402207431153,0.019665116591144696,0.3743589497818732,0.2959135463514961,0.04861665966833543,0.12067249242036265,0.16547938332634132,-0.1151246624157593,-0.774506501366237,0.4239495561129409
fta_net,-0.06262755451983087,-0.27014501124961093,0.13792265880665577,0.007296800561657825,-0.10677694700256277,0.11917436287379103,-0.11491103302071887,-0.21614656105682575,0.03692967162033037,0.599242754289511,0.6339583092724953,0.07945081661282587,0.04869113923931153,0.2180272118608164,0.19498385955550226,0.02663672688929253,0.09216371656182885,0.12609302642947184,-0.08245775482305688,-0.5040227936882438,0.2264649596025326,0.0627295230600186,0.27023448446216614,-0.1378041383152778,-0.00693132824082262,0.10712344737827642,-0.11902744476295492,0.11448291631114316,0.21571460495658673,-0.03717968947894522,-0.5992895427097338,-0.6339374217719934,-0.0796337495631983,-0.04861673818851699,-0.2182702651108322,-0.1951749253790189,-0.02685825125527084,-0.0921390873719047,-0.1259398777768485,0.08258351467526939,0.5040242104751462,-0.2265289597443179,-0.09911068614521173,-0.44850004676840644,0.18655023860824493,0.010531158840600621,-0.16853060342466408,0.16259313787599705,-0.16784514147486304,-0.30408454166535165,0.05236016609313296,0.9174032836265094,1.0,0.11500446293698605,0.06862109276150702,0.3060898710762762,0.2724524850055502,0.03826136784872193,0.13559019368827693,0.17617349235513347,-0.13204358482524503,-0.8497827057988961,0.3730549966937086
ft_pct_net,-0.0049045161110234355,-0.06939526445211415,0.04984023327712735,-0.00931199347117416,-0.04655917963320037,0.03769614338599973,0.006803998156286258,-0.03011663101349326,0.035462361221830656,0.3018692847908302,0.07286463804485961,0.6920322984819588,-0.05929105808441986,0.18311179365693192,0.10502361914012023,0.03323299650074278,0.011657279392154555,0.02499648782683092,-0.006910245755359659,-0.04958404354941546,0.14981281334381802,0.004886866097454252,0.06936023077450415,-0.049816490774984054,0.00925610717278989,0.04650294559149828,-0.03770233939696091,-0.006742616898942477,0.030131859750902133,-0.035364523036935235,-0.30186262295525323,-0.07297373611160161,-0.6919770015731779,0.05914151109229389,-0.18305527976537145,-0.10510974896569465,-0.03309524649209823,-0.011797703870092291,-0.02476348798091754,0.0066906477837718374,0.049434836014309265,-0.14981874526721964,-0.007742673235304329,-0.11517458247974187,0.06743341133579855,-0.013747033851687743,-0.07333231374703963,0.05147231269281083,0.009912574042046204,-0.04242822204346331,0.05004054210192016,0.4620402207431153,0.11500446293698605,1.0,-0.08351769353545757,0.2569043295191549,0.14674749712255789,0.04744162300745039,0.01725687047182385,0.034785393411906014,-0.010881381153903235,-0.08345445243310894,0.24679424284995943
orb_net,0.08911305435745713,0.3708622996567779,-0.18624979865259503,0.12707190689139966,0.2989218624322883,-0.1377002676491694,-0.05630251233285148,0.09437519556853458,-0.15763189710515058,0.01293400344034014,0.043680805280412106,-0.05792159480684623,0.7091788934087113,0.06912494720480393,0.46853096144335454,0.004393280234545895,0.0389986066729664,-0.06667936302527024,-0.03689703108232304,-0.03570997475118674,0.06222847406474404,-0.08910797621657542,-0.37060920538770475,0.1859225733061488,-0.1267353575410256,-0.2983681355032195,0.13748899648068705,0.05576100916448939,-0.09473222081179727,0.1571831509285873,-0.012757293553824357,-0.043323581353080856,0.0575961475791509,-0.708867443161588,-0.06890213809499686,-0.4681912077240208,-0.004620662152572765,-0.038835175693552125,0.06711838930688563,0.0374400339458729,0.03605154679781645,-0.06226012265352979,0.1409063563883777,0.6154008976248652,-0.25180302454801795,0.1878589811163362,0.47060070282783323,-0.18784024355454856,-0.08199569551715599,0.13315541895505562,-0.22242489783577482,0.019665116591144696,0.06862109276150702,-0.08351769353545757,1.0,0.09683461737732646,0.6541242699489151,0.006447072332759164,0.05726174066414416,-0.0935259398019059,-0.059474439537420626,-0.060494910537329215,0.10252034514527526
drb_net,0.33777272426056176,-0.21553731853186628,0.5521997162818427,0.303802420245612,-0.058323595553240015,0.46292773206915133,0.07099836299347051,-0.2081462507500768,0.26996922574140386,0.2445691338046544,0.19409343226534181,0.17772242552278275,0.06884433530135613,0.7127439535380936,0.5844571886849905,0.32298948814022566,-0.11967785369342665,0.23415628058737237,0.21482443202472506,-0.1562680764113483,0.40108650411118907,-0.3380762552750628,0.2158120439944735,-0.552615457929848,-0.3039025813965182,0.058683301075451624,-0.46330177712200854,-0.07134609816201987,0.20794611319104525,-0.2704153366714117,-0.24450835401293242,-0.19399660758724382,-0.17786331609789335,-0.06847156305313991,-0.7126460996876173,-0.5843247296557408,-0.32317213740117856,0.1199330341122135,-0.23358466860917468,-0.21453029367863335,0.1562744000962015,-0.40137414420835876,0.5343444349579186,-0.35800802748103006,0.7474919167865203,0.44980129023721976,-0.09218888704518403,0.6322310185587194,0.10415195561842902,-0.29298133442832897,0.38179555173953733,0.3743589497818732,0.3060898710762762,0.2569043295191549,0.09683461737732646,1.0,0.8161743177482736,0.4621559912708264,-0.17627991943671745,0.3269555556365598,0.3435112419354926,-0.2634730230805701,0.6608520352395645
trb_net,0.3084264195565472,0.051498741218149034,0.3115245497247898,0.3046468007716518,0.12921078331252073,0.2718661959070972,0.021270290377436562,-0.10339451167728463,0.11365474454541342,0.19337102841407078,0.17286115148555653,0.1014347356965095,0.4640212828765647,0.5817852292836867,0.7161613693395876,0.24800906579334994,-0.06831018983950324,0.13923942756903704,0.14183767989397064,-0.13948811162650648,0.34093485446791494,-0.30865414250749607,-0.05114303143640369,-0.31203046156892267,-0.30452754076025845,-0.12861596473590484,-0.2722731047279902,-0.021848915673235193,0.10303515014759407,-0.11425428275523852,-0.19322225219969774,-0.17258018811833326,-0.10173074725992208,-0.46355718397559886,-0.581581516156617,-0.7158634673925514,-0.24827987458660605,0.0685989936123643,-0.13855015649612729,-0.1412989153366913,0.13969121154314482,-0.34117182209511737,0.4878805398777886,0.08518987497741996,0.42188264890145577,0.45088884963001374,0.20313996594817438,0.37142171343690217,0.03154988017205016,-0.14535242007302074,0.161023576774108,0.2959135463514961,0.2724524850055502,0.14674749712255789,0.6541242699489151,0.8161743177482736,1.0,0.3549621333486566,-0.1007230428512629,0.19417767846748388,0.22652736637406817,-0.23534792287384523,0.5617366863710764
ast_net,0.438659182829949,0.03550372210842027,0.4691101520424546,0.25451608788866453,-0.041314921392890704,0.3777394093684244,0.3161271368344936,0.1019291446536373,0.3216166913311713,0.031759051550007834,0.024289385631287973,0.032750594342233284,0.0048345423780279855,0.32938590488675273,0.2542818893017694,0.6990501446651993,0.11276299501164867,0.19958645671234068,-0.12170634828430792,-0.048212108841788,0.42941507871306045,-0.4387121858034473,-0.035214732925188036,-0.46929797134443185,-0.2544714445696134,0.04162518229329603,-0.3779285500233033,-0.316266588490812,-0.10191697464620227,-0.32181867179745505,-0.03175569482025679,-0.02422203859137782,-0.03292598843751564,-0.0043075883709646975,-0.32936664994968334,-0.2540326703536211,-0.6990960285100611,-0.11253153564072449,-0.19933784808353508,0.12218911067921569,0.0483015965318453,-0.42948411796358027,0.6936734797368319,0.05869439581900436,0.6349048149151154,0.37673418963873206,-0.06534790197212859,0.5158081388470289,0.46271586219715505,0.14353329960625277,0.4546035818976815,0.04861665966833543,0.03826136784872193,0.04744162300745039,0.006447072332759164,0.4621559912708264,0.3549621333486566,1.0,0.16574751268122503,0.27885203409905507,-0.19513200268079767,-0.08136096914280683,0.7073309896186419
stl_net,0.18968151941418887,0.21678400764237457,0.04502102849337923,0.1714445146038046,0.17081560982707858,0.04891468534456963,0.038527674737446095,0.06036837994103156,-0.001293552241555712,0.07877026627698117,0.08594965252176934,0.011921024244556919,0.04069951549953715,-0.1257724807967598,-0.07215213596277345,0.11584752437652239,0.67969800275061,0.01675506330532676,-0.4574212913606231,-0.04055032834069358,0.1954172608028126,-0.1895047752031318,-0.21678039872202431,-0.04485907657157425,-0.17119119272305766,-0.17068789849194269,-0.04874550790665366,-0.03864580566253169,-0.060505971516034575,0.0012260033386894268,-0.07888109645450332,-0.08596457542364715,-0.012177355127994428,-0.04050024579063715,0.12549514452088745,0.07208575507077435,-0.11589172504417476,-0.6795655212405692,-0.016719221003645243,0.4576726719581393,0.04057987635390889,-0.19536327647055976,0.2997949212886049,0.35984648287658416,0.06081074733082049,0.25360658360723565,0.26906825903471066,0.06666144294545674,0.05646702852338025,0.08511074981825899,-0.0017801299282661884,0.12067249242036265,0.13559019368827693,0.01725687047182385,0.05726174066414416,-0.17627991943671745,-0.1007230428512629,0.16574751268122503,1.0,0.023398856117033785,-0.7321337484489198,-0.0683926897614784,0.3218202859070859
blk_net,0.1778120784466187,-0.14479960490208862,0.31047037423196105,0.15119779649632145,-0.13294898962108603,0.33328486866001983,0.05133820831159669,-0.015278189346729533,0.0783332781711096,0.10815739228817568,0.11179337170201976,0.02399201593836592,-0.06618933240223603,0.2330013860753703,0.1390652367995784,0.1948487405794487,0.015966484807961614,0.7153203466448459,0.013486446009176008,-0.10297835505752703,0.20404561750659145,-0.17798321855458601,0.14484919992563414,-0.3105908769541703,-0.15115639795346847,0.1332191669002753,-0.33339162941718115,-0.05168866564629002,0.014976999349564379,-0.0785904347208487,-0.10803148681137553,-0.11157624481552839,-0.024130418649942618,0.0664348448868765,-0.23303781562470574,-0.13900202032951334,-0.19502715858319938,-0.015838716384866346,-0.7152746066446052,-0.013262385008107946,0.1031830594809567,-0.2041973500866923,0.28130135950596624,-0.24040050269603028,0.4201954018201866,0.22379165580730076,-0.20971201836310796,0.4550638379758943,0.07538368923947013,-0.021303441321600117,0.11087062882509253,0.16547938332634132,0.17617349235513347,0.034785393411906014,-0.0935259398019059,0.3269555556365598,0.19417767846748388,0.27885203409905507,0.023398856117033785,1.0,0.021400764247932885,-0.17379389251096858,0.3362011539367501
tov_net,-0.19313209511401594,-0.3067623572066786,0.021305232932309345,-0.15811563896349684,-0.20205124266401714,0.000559219755651414,-0.06553082132804046,-0.13811173381263903,0.03332309139301411,-0.07516959149584834,-0.08370200166016616,-0.007549045709416905,-0.04223588515259992,0.2449505268054213,0.16222991959817523,-0.13643331959279315,-0.4976084367826975,0.015305304134133963,0.6248823945666725,0.08008058402402565,-0.20260648382383756,0.19274281434557353,0.3067276481911916,-0.02165777606515378,0.15770851554528154,0.20186143147244034,-0.0008078714209598924,0.06554119724446278,0.13825817960318662,-0.0335552466419829,0.07523386531288019,0.08371549603150161,0.007658674729154421,0.04210160025038841,-0.24468696432546375,-0.16216289534938402,0.13638974486710465,0.4975542657499681,-0.015310521403053414,-0.6250176077515387,-0.08010875407378294,0.20233966239351017,-0.30508312546910016,-0.5091797640068783,0.029067783930286525,-0.2337616455352555,-0.3182400142097833,0.0009331669943500572,-0.09590402224270896,-0.19459917841316582,0.047251262735225286,-0.1151246624157593,-0.13204358482524503,-0.010881381153903235,-0.059474439537420626,0.3435112419354926,0.22652736637406817,-0.19513200268079767,-0.7321337484489198,0.021400764247932885,1.0,0.13503946710981105,-0.3334861210284951
pf_net,0.027154676970354934,0.2252176371913621,-0.1434486553686394,-0.02981611233694381,0.08476476185990749,-0.1267122635457507,0.09244518907611685,0.18585080568749804,-0.039851744848711415,-0.5059471787326573,-0.5387613133287886,-0.05768237025265664,-0.04296625450232406,-0.18775658744236096,-0.16851951737951051,-0.05685992004772348,-0.04647582523563143,-0.124455937838892,0.08427278540984817,0.5930700561872971,-0.2121739868230296,-0.027299284707364476,-0.2254711639568996,0.1434120674706207,0.02948558112292229,-0.08510654194008338,0.12660563611120823,-0.0921443829805138,-0.18565519096210079,0.04015164354242673,0.5058990552007236,0.5386745509052473,0.057784788739998615,0.04281830309984808,0.1877952435163641,0.16850456552057375,0.05689460663421055,0.04648786503016418,0.12417271847872835,-0.08451302945408332,-0.5931708421044156,0.2121239235890951,0.04305276834958413,0.374059229692335,-0.1940831960374854,-0.04389298233157862,0.13384038869522522,-0.17291116753223978,0.13506225026523014,0.261586925661772,-0.05652444798500942,-0.774506501366237,-0.8497827057988961,-0.08345445243310894,-0.060494910537329215,-0.2634730230805701,-0.23534792287384523,-0.08136096914280683,-0.0683926897614784,-0.17379389251096858,0.13503946710981105,1.0,-0.3494229158671997
pts_net,0.5210792678566578,0.007859341009243353,0.5853645460291518,0.36486250336725357,0.011972728860633056,0.4706596418398963,0.27553768483091323,-0.005489229612722709,0.36186284367546917,0.27696629658148303,0.2365619104875685,0.1707324075066334,0.07295274569342315,0.47100991124400216,0.4023301225980464,0.49448419487100004,0.2188698466739086,0.240759684383853,-0.20815567686604072,-0.20718817117209215,0.6071561973154691,-0.5210217068466079,-0.007452983980258104,-0.5854960611302714,-0.3646751737430788,-0.011489941867305882,-0.47082889787132237,-0.27573241104268714,0.005384346599926638,-0.36210753993512207,-0.27689834050053913,-0.23643292592371204,-0.1709092372960987,-0.07242574424274115,-0.47096200762835905,-0.40209074822481783,-0.49446792296123115,-0.21856870761285319,-0.24020797176184247,0.2086685941473635,0.2073115783634241,-0.6071256706533946,0.8239131542057587,0.012708850897297327,0.792176678344336,0.5399774456045637,0.018486123302867457,0.6426466060060658,0.40335855374096863,-0.0076563593934506815,0.5115036389830605,0.4239495561129409,0.3730549966937086,0.24679424284995943,0.10252034514527526,0.6608520352395645,0.5617366863710764,0.7073309896186419,0.3218202859070859,0.3362011539367501,-0.3334861210284951,-0.3494229158671997,1.0
